 1.14800000e-10  1.09893765e+00  1.14800000e-10  1.09894208e+00  1.14800000e-10  1.00034271e-05  1.14800000e-10  1.09998363e+00 
 1.19800000e-10  1.09893745e+00  1.19800000e-10  1.09894208e+00  1.19800000e-10  9.62254683e-06  1.19800000e-10  1.09998337e+00 
 1.24800000e-10  1.09893725e+00  1.24800000e-10  1.09894208e+00  1.24800000e-10  1.00030149e-05  1.24800000e-10  1.09998363e+00 
 1.29800000e-10  1.09893706e+00  1.29800000e-10  1.09894208e+00  1.29800000e-10  9.62293521e-06  1.29800000e-10  1.09998337e+00 
 1.34800000e-10  1.09893686e+00  1.34800000e-10  1.09894208e+00  1.34800000e-10  1.00026036e-05  1.34800000e-10  1.09998363e+00 
 1.39800000e-10  1.09893666e+00  1.39800000e-10  1.09894208e+00  1.39800000e-10  9.62332286e-06  1.39800000e-10  1.09998337e+00 
 1.44800000e-10  1.09893647e+00  1.44800000e-10  1.09894207e+00  1.44800000e-10  1.00021929e-05  1.44800000e-10  1.09998363e+00 
 1.49800000e-10  1.09893627e+00  1.49800000e-10  1.09894207e+00  1.49800000e-10  9.62370970e-06  1.49800000e-10  1.09998337e+00 
 1.54800000e-10  1.09893608e+00  1.54800000e-10  1.09894207e+00  1.54800000e-10  1.00017832e-05  1.54800000e-10  1.09998363e+00 
 1.59800000e-10  1.09893588e+00  1.59800000e-10  1.09894207e+00  1.59800000e-10  9.62409564e-06  1.59800000e-10  1.09998337e+00 
 1.64800000e-10  1.09893569e+00  1.64800000e-10  1.09894207e+00  1.64800000e-10  1.00013742e-05  1.64800000e-10  1.09998363e+00 
 1.69800000e-10  1.09893549e+00  1.69800000e-10  1.09894207e+00  1.69800000e-10  9.62448077e-06  1.69800000e-10  1.09998337e+00 
 1.74800000e-10  1.09893529e+00  1.74800000e-10  1.09894207e+00  1.74800000e-10  1.00009662e-05  1.74800000e-10  1.09998363e+00 
 1.79800000e-10  1.09893510e+00  1.79800000e-10  1.09894206e+00  1.79800000e-10  9.62486512e-06  1.79800000e-10  1.09998337e+00 
 1.84800000e-10  1.09893490e+00  1.84800000e-10  1.09894206e+00  1.84800000e-10  1.00005589e-05  1.84800000e-10  1.09998363e+00 
 1.89800000e-10  1.09893470e+00  1.89800000e-10  1.09894206e+00  1.89800000e-10  9.62524859e-06  1.89800000e-10  1.09998337e+00 
 1.94800000e-10  1.09893451e+00  1.94800000e-10  1.09894206e+00  1.94800000e-10  1.00001525e-05  1.94800000e-10  1.09998363e+00 
 1.99800000e-10  1.09893431e+00  1.99800000e-10  1.09894206e+00  1.99800000e-10  9.62563122e-06  1.99800000e-10  1.09998337e+00 
 2.04800000e-10  1.09893412e+00  2.04800000e-10  1.09894206e+00  2.04800000e-10  9.99974681e-06  2.04800000e-10  1.09998363e+00 
 2.09800000e-10  1.09893392e+00  2.09800000e-10  1.09894205e+00  2.09800000e-10  9.62601306e-06  2.09800000e-10  1.09998337e+00 
 2.14800000e-10  1.09893373e+00  2.14800000e-10  1.09894205e+00  2.14800000e-10  9.99934210e-06  2.14800000e-10  1.09998363e+00 
 2.19800000e-10  1.09893353e+00  2.19800000e-10  1.09894205e+00  2.19800000e-10  9.62639401e-06  2.19800000e-10  1.09998337e+00 
 2.24800000e-10  1.09893333e+00  2.24800000e-10  1.09894205e+00  2.24800000e-10  9.99893808e-06  2.24800000e-10  1.09998363e+00 
 2.29800000e-10  1.09893314e+00  2.29800000e-10  1.09894205e+00  2.29800000e-10  9.62677412e-06  2.29800000e-10  1.09998337e+00 
 2.34800000e-10  1.09893294e+00  2.34800000e-10  1.09894205e+00  2.34800000e-10  9.99853497e-06  2.34800000e-10  1.09998363e+00 
 2.39800000e-10  1.09893274e+00  2.39800000e-10  1.09894204e+00  2.39800000e-10  9.62715371e-06  2.39800000e-10  1.09998337e+00 
 2.44800000e-10  1.09893255e+00  2.44800000e-10  1.09894204e+00  2.44800000e-10  9.99813272e-06  2.44800000e-10  1.09998363e+00 
 2.49800000e-10  1.09893235e+00  2.49800000e-10  1.09894204e+00  2.49800000e-10  9.62753208e-06  2.49800000e-10  1.09998337e+00 
 2.54800000e-10  1.09893216e+00  2.54800000e-10  1.09894204e+00  2.54800000e-10  9.99773115e-06  2.54800000e-10  1.09998363e+00 
 2.59800000e-10  1.09893196e+00  2.59800000e-10  1.09894204e+00  2.59800000e-10  9.62790983e-06  2.59800000e-10  1.09998337e+00 
 2.64800000e-10  1.09893177e+00  2.64800000e-10  1.09894204e+00  2.64800000e-10  9.99733047e-06  2.64800000e-10  1.09998363e+00 
 2.69800000e-10  1.09893157e+00  2.69800000e-10  1.09894203e+00  2.69800000e-10  9.62828675e-06  2.69800000e-10  1.09998337e+00 
 2.74800000e-10  1.09893137e+00  2.74800000e-10  1.09894203e+00  2.74800000e-10  9.99693067e-06  2.74800000e-10  1.09998363e+00 
 2.79800000e-10  1.09893118e+00  2.79800000e-10  1.09894203e+00  2.79800000e-10  9.62866273e-06  2.79800000e-10  1.09998337e+00 
 2.84800000e-10  1.09893098e+00  2.84800000e-10  1.09894203e+00  2.84800000e-10  9.99653166e-06  2.84800000e-10  1.09998363e+00 
 2.89800000e-10  1.09893078e+00  2.89800000e-10  1.09894203e+00  2.89800000e-10  9.62903815e-06  2.89800000e-10  1.09998337e+00 
 2.94800000e-10  1.09893059e+00  2.94800000e-10  1.09894203e+00  2.94800000e-10  9.99613330e-06  2.94800000e-10  1.09998363e+00 
 2.99800000e-10  1.09893039e+00  2.99800000e-10  1.09894203e+00  2.99800000e-10  9.62941249e-06  2.99800000e-10  1.09998337e+00 
 3.04800000e-10  1.09893020e+00  3.04800000e-10  1.09894202e+00  3.04800000e-10  9.99573604e-06  3.04800000e-10  1.09998363e+00 
 3.09800000e-10  1.09893000e+00  3.09800000e-10  1.09894202e+00  3.09800000e-10  9.62978613e-06  3.09800000e-10  1.09998337e+00 
 3.14800000e-10  1.09892980e+00  3.14800000e-10  1.09894202e+00  3.14800000e-10  9.99533935e-06  3.14800000e-10  1.09998363e+00 
 3.19800000e-10  1.09892961e+00  3.19800000e-10  1.09894202e+00  3.19800000e-10  9.63015899e-06  3.19800000e-10  1.09998337e+00 
 3.24800000e-10  1.09892941e+00  3.24800000e-10  1.09894202e+00  3.24800000e-10  9.99494362e-06  3.24800000e-10  1.09998363e+00 
 3.29800000e-10  1.09892922e+00  3.29800000e-10  1.09894202e+00  3.29800000e-10  9.63053094e-06  3.29800000e-10  1.09998337e+00 
 3.34800000e-10  1.09892902e+00  3.34800000e-10  1.09894202e+00  3.34800000e-10  9.99454860e-06  3.34800000e-10  1.09998362e+00 
 3.39800000e-10  1.09892882e+00  3.39800000e-10  1.09894201e+00  3.39800000e-10  9.63090227e-06  3.39800000e-10  1.09998337e+00 
 3.44800000e-10  1.09892863e+00  3.44800000e-10  1.09894201e+00  3.44800000e-10  9.99415438e-06  3.44800000e-10  1.09998362e+00 
 3.49800000e-10  1.09892843e+00  3.49800000e-10  1.09894201e+00  3.49800000e-10  9.63127273e-06  3.49800000e-10  1.09998337e+00 
 3.54800000e-10  1.09892824e+00  3.54800000e-10  1.09894201e+00  3.54800000e-10  9.99376094e-06  3.54800000e-10  1.09998362e+00 
 3.59800000e-10  1.09892804e+00  3.59800000e-10  1.09894201e+00  3.59800000e-10  9.63164227e-06  3.59800000e-10  1.09998337e+00 
 3.64800000e-10  1.09892784e+00  3.64800000e-10  1.09894201e+00  3.64800000e-10  9.99336838e-06  3.64800000e-10  1.09998362e+00 
 3.69800000e-10  1.09892765e+00  3.69800000e-10  1.09894200e+00  3.69800000e-10  9.63201112e-06  3.69800000e-10  1.09998337e+00 
